INFO:root:Trial - Mean Train RMSE: 0.012195450402921984, Mean Val RMSE: 0.046480597851257494, Mean R2: 0.07826808852029733, Params: {'learning_rate': 0.03700910389219214, 'max_depth': 15, 'gamma': 0.039869191687270884, 'min_child_weight': 8.199001053769642, 'colsample_bytree': 0.7808351020590852, 'max_leaves': 74, 'subsample': 0.7665708775453693, 'reg_alpha': 0.8216856111276868, 'reg_lambda': 1.8284180082473152, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0012158098553791223, Mean Val RMSE: 0.037285480414984716, Composite Score: 0.0628080243551797, Params: {'learning_rate': 0.045093594678368897, 'max_depth': 10, 'gamma': 1.7388528392640176e-05, 'min_child_weight': 1.1994096225456845, 'colsample_bytree': 0.6804458223342643, 'max_leaves': 125, 'subsample': 0.6862107885830148, 'reg_alpha': 0.6121348633238357, 'reg_lambda': 0.6672617271637855, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0015783730032342322, Mean Val RMSE: 0.0377068976085717, Composite Score: 0.06351874051751177, Params: {'learning_rate': 0.04854419963412198, 'max_depth': 10, 'gamma': 1.499848231902248e-05, 'min_child_weight': 1.1936468234374429, 'colsample_bytree': 0.6808976066601836, 'max_leaves': 117, 'subsample': 0.6901321767788304, 'reg_alpha': 0.8449042900977695, 'reg_lambda': 0.6541300811862766, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.001886248149185872, Mean Val RMSE: 0.03840624887159859, Composite Score: 0.06468910006197465, Params: {'learning_rate': 0.03905902313803441, 'max_depth': 10, 'gamma': 1.6132183712905868e-05, 'min_child_weight': 1.2056068905718382, 'colsample_bytree': 0.7198444882250681, 'max_leaves': 117, 'subsample': 0.6896038732761666, 'reg_alpha': 0.8350919803471872, 'reg_lambda': 0.675766651204656, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0012848362830589354, Mean Val RMSE: 0.03748444949581033, Composite Score: 0.06314784782748518, Params: {'learning_rate': 0.0490668383755725, 'max_depth': 10, 'gamma': 1.0191168679759935e-05, 'min_child_weight': 1.209044160670402, 'colsample_bytree': 0.6807833470088474, 'max_leaves': 129, 'subsample': 0.7291811758049591, 'reg_alpha': 0.7456871200798172, 'reg_lambda': 0.7870941101789215, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.001626488966978212, Mean Val RMSE: 0.03836592755837527, Composite Score: 0.06461328126605045, Params: {'learning_rate': 0.05219463692086694, 'max_depth': 10, 'gamma': 1.0650380058022701e-05, 'min_child_weight': 1.1888049543203023, 'colsample_bytree': 0.6777773833757454, 'max_leaves': 125, 'subsample': 0.7352016489201498, 'reg_alpha': 0.9697047342862362, 'reg_lambda': 0.9333578154114899, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0010934133664454561, Mean Val RMSE: 0.03863301438103304, Composite Score: 0.06509677673677898, Params: {'learning_rate': 0.0808829186875178, 'max_depth': 10, 'gamma': 2.291493555217914e-05, 'min_child_weight': 1.3818549774966762, 'colsample_bytree': 0.6837999490745658, 'max_leaves': 130, 'subsample': 0.7495203655893692, 'reg_alpha': 0.864717568529562, 'reg_lambda': 0.8388875776648846, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0011671004317495607, Mean Val RMSE: 0.03807725704281861, Composite Score: 0.06412198301645994, Params: {'learning_rate': 0.04870812909926227, 'max_depth': 10, 'gamma': 1.4965343787199373e-05, 'min_child_weight': 1.2606163339059961, 'colsample_bytree': 0.6620403034875016, 'max_leaves': 124, 'subsample': 0.7285566245976367, 'reg_alpha': 0.6450303304862898, 'reg_lambda': 0.7745055669672274, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.001373551390342893, Mean Val RMSE: 0.03786592967919555, Composite Score: 0.06376713865797196, Params: {'learning_rate': 0.049094187802100925, 'max_depth': 10, 'gamma': 1.4086797521292735e-05, 'min_child_weight': 1.14681660320207, 'colsample_bytree': 0.6630096645850804, 'max_leaves': 119, 'subsample': 0.731248533537128, 'reg_alpha': 0.7630476680591051, 'reg_lambda': 0.6471782589484057, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0010539323648712075, Mean Val RMSE: 0.03815749382195219, Composite Score: 0.06424193306446867, Params: {'learning_rate': 0.06587665352219953, 'max_depth': 11, 'gamma': 2.795168086168423e-05, 'min_child_weight': 1.1538046335113505, 'colsample_bytree': 0.7064371976525485, 'max_leaves': 118, 'subsample': 0.7054996711680274, 'reg_alpha': 0.7437126271832559, 'reg_lambda': 0.7068964364650612, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0014106011171324446, Mean Val RMSE: 0.0379296672835367, Composite Score: 0.0638923795589337, Params: {'learning_rate': 0.048964743079711395, 'max_depth': 10, 'gamma': 1.9072703401037886e-05, 'min_child_weight': 1.1125324473880311, 'colsample_bytree': 0.7231506297984792, 'max_leaves': 121, 'subsample': 0.7232494824788404, 'reg_alpha': 0.8025960693180801, 'reg_lambda': 0.6849433281520904, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0009383476999648938, Mean Val RMSE: 0.03908951364508209, Composite Score: 0.0658148324527313, Params: {'learning_rate': 0.09333108053284207, 'max_depth': 10, 'gamma': 1.768190701399264e-05, 'min_child_weight': 1.1014229469194696, 'colsample_bytree': 0.7235401129373692, 'max_leaves': 122, 'subsample': 0.6969388378768799, 'reg_alpha': 0.7835296606142383, 'reg_lambda': 0.6349937216654117, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0023857925474651967, Mean Val RMSE: 0.03864750196454385, Composite Score: 0.06510199632755917, Params: {'learning_rate': 0.0366087500586275, 'max_depth': 9, 'gamma': 1.2571171897819235e-05, 'min_child_weight': 1.3184342957001653, 'colsample_bytree': 0.7491426510156292, 'max_leaves': 114, 'subsample': 0.6587119234151022, 'reg_alpha': 0.8871160715784812, 'reg_lambda': 0.9421074457182196, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.03942994683068968, Mean Val RMSE: 0.06998951800252848, Composite Score: 0.11787940153187858, Params: {'learning_rate': 0.06534270901407488, 'max_depth': 3, 'gamma': 1.0328891203557857e-05, 'min_child_weight': 1.2023842400554168, 'colsample_bytree': 0.6818816165241223, 'max_leaves': 129, 'subsample': 0.7553904673840514, 'reg_alpha': 0.6063392532635077, 'reg_lambda': 0.6927103673709918, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0016591085218268288, Mean Val RMSE: 0.037938651151521854, Composite Score: 0.06390580758675174, Params: {'learning_rate': 0.04751842452840894, 'max_depth': 12, 'gamma': 2.0011761108600815e-05, 'min_child_weight': 1.1245189616880085, 'colsample_bytree': 0.7340013632909885, 'max_leaves': 120, 'subsample': 0.6910639858352273, 'reg_alpha': 0.9710528945751778, 'reg_lambda': 0.5497956312482245, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0012630113947108077, Mean Val RMSE: 0.0379670712490842, Composite Score: 0.06395629080031304, Params: {'learning_rate': 0.04983432475145838, 'max_depth': 12, 'gamma': 2.0071442238129432e-05, 'min_child_weight': 1.1237889101412248, 'colsample_bytree': 0.7726604094385332, 'max_leaves': 120, 'subsample': 0.7333785106517592, 'reg_alpha': 0.8012382969296082, 'reg_lambda': 0.5564159852757544, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0016742084010722008, Mean Val RMSE: 0.03970124046195147, Composite Score: 0.06688695474125535, Params: {'learning_rate': 0.07787255505836224, 'max_depth': 8, 'gamma': 2.9046059382569028e-05, 'min_child_weight': 4.400785134507323, 'colsample_bytree': 0.7370677803638609, 'max_leaves': 103, 'subsample': 0.6671853808430833, 'reg_alpha': 0.9922249439421125, 'reg_lambda': 0.8136875202572964, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0014290858224399242, Mean Val RMSE: 0.03774562327639556, Composite Score: 0.06356673774740464, Params: {'learning_rate': 0.05040562646331077, 'max_depth': 9, 'gamma': 2.0379549278021954e-05, 'min_child_weight': 1.1241771276769543, 'colsample_bytree': 0.7817045079340831, 'max_leaves': 119, 'subsample': 0.7379423846729729, 'reg_alpha': 0.7980217414185196, 'reg_lambda': 0.5719068324155013, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0018968296655572318, Mean Val RMSE: 0.03912936228275397, Composite Score: 0.06588676008110204, Params: {'learning_rate': 0.061060437900141276, 'max_depth': 9, 'gamma': 1.3010806816390125e-05, 'min_child_weight': 1.286785567823182, 'colsample_bytree': 0.7968520006792063, 'max_leaves': 115, 'subsample': 0.6887080762322998, 'reg_alpha': 1.14077389521288, 'reg_lambda': 0.6345492367256648, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0015639644808822448, Mean Val RMSE: 0.03809285558697975, Composite Score: 0.06415437309742923, Params: {'learning_rate': 0.04870052709338607, 'max_depth': 10, 'gamma': 2.0551507870114152e-05, 'min_child_weight': 1.092502649622225, 'colsample_bytree': 0.7091291052088401, 'max_leaves': 124, 'subsample': 0.7426689987494747, 'reg_alpha': 0.9040721217333236, 'reg_lambda': 0.55646383496612, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.001481608770367796, Mean Val RMSE: 0.03723095413981261, Composite Score: 0.06272337816893371, Params: {'learning_rate': 0.0387549050570783, 'max_depth': 9, 'gamma': 3.071987133118181e-05, 'min_child_weight': 1.1920073423120463, 'colsample_bytree': 0.6686550509689103, 'max_leaves': 128, 'subsample': 0.7257215177388084, 'reg_alpha': 0.6332406577026489, 'reg_lambda': 0.6756941167882283, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0011408656418894934, Mean Val RMSE: 0.03751416890876549, Composite Score: 0.06317145556132954, Params: {'learning_rate': 0.04238218886647346, 'max_depth': 9, 'gamma': 3.0646799391834334e-05, 'min_child_weight': 1.2193701498523541, 'colsample_bytree': 0.6716698378046047, 'max_leaves': 131, 'subsample': 0.792738866315677, 'reg_alpha': 0.5522979237019611, 'reg_lambda': 0.6880799951478077, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0013327540520330823, Mean Val RMSE: 0.03771798534608362, Composite Score: 0.06351543415937683, Params: {'learning_rate': 0.040586143790186824, 'max_depth': 9, 'gamma': 3.013451783540397e-05, 'min_child_weight': 1.5712287366973514, 'colsample_bytree': 0.6692057793312394, 'max_leaves': 127, 'subsample': 0.7977855381951724, 'reg_alpha': 0.6281086124518029, 'reg_lambda': 0.6123879114325209, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0015866829368527823, Mean Val RMSE: 0.03802741170973863, Composite Score: 0.06403886180135192, Params: {'learning_rate': 0.04031208967871884, 'max_depth': 8, 'gamma': 5.705536998778796e-05, 'min_child_weight': 1.572984694986254, 'colsample_bytree': 0.6726403189206503, 'max_leaves': 127, 'subsample': 0.7891622934837982, 'reg_alpha': 0.6253218535686518, 'reg_lambda': 0.8084593293574124, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0012979411296774625, Mean Val RMSE: 0.037155231887805215, Composite Score: 0.06257125753474052, Params: {'learning_rate': 0.03638418111830916, 'max_depth': 9, 'gamma': 3.188872935767325e-05, 'min_child_weight': 1.782100926593051, 'colsample_bytree': 0.6919083912669677, 'max_leaves': 131, 'subsample': 0.8079640692227343, 'reg_alpha': 0.5485737621514869, 'reg_lambda': 0.7356762164123319, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0007805499229731636, Mean Val RMSE: 0.03757243052397498, Composite Score: 0.06326256170686839, Params: {'learning_rate': 0.0878770497540433, 'max_depth': 9, 'gamma': 3.120208304455414e-05, 'min_child_weight': 1.7116870082673221, 'colsample_bytree': 0.700686055873135, 'max_leaves': 133, 'subsample': 0.837626943363438, 'reg_alpha': 0.558005636977149, 'reg_lambda': 0.7185994264544698, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0013458891715311728, Mean Val RMSE: 0.037357714189357114, Composite Score: 0.06291254453796816, Params: {'learning_rate': 0.03518581014680236, 'max_depth': 9, 'gamma': 0.00010198005696668245, 'min_child_weight': 2.2986156163255576, 'colsample_bytree': 0.6951827138472386, 'max_leaves': 132, 'subsample': 0.8212071649311219, 'reg_alpha': 0.548839345450193, 'reg_lambda': 0.7540232735774847, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0006844149479145797, Mean Val RMSE: 0.038799713689995144, Composite Score: 0.06534040824055631, Params: {'learning_rate': 0.12090701155571339, 'max_depth': 9, 'gamma': 3.279632416434486e-05, 'min_child_weight': 2.2994905768378504, 'colsample_bytree': 0.6916320741957438, 'max_leaves': 132, 'subsample': 0.8259268254774534, 'reg_alpha': 0.5473212776225801, 'reg_lambda': 0.8765525316660417, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.001621551490093497, Mean Val RMSE: 0.03777512387903461, Composite Score: 0.06364309942399073, Params: {'learning_rate': 0.035541395549278626, 'max_depth': 8, 'gamma': 3.0397144656079857e-05, 'min_child_weight': 1.704735878548573, 'colsample_bytree': 0.7049710670942407, 'max_leaves': 131, 'subsample': 0.8869078553191424, 'reg_alpha': 0.5971919762378911, 'reg_lambda': 0.7394454040587888, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.000775767884248092, Mean Val RMSE: 0.038536642785253004, Composite Score: 0.06490246544110444, Params: {'learning_rate': 0.08865950850562361, 'max_depth': 9, 'gamma': 9.897573271040302e-05, 'min_child_weight': 1.7882851994668636, 'colsample_bytree': 0.6693459192110125, 'max_leaves': 136, 'subsample': 0.827504783385213, 'reg_alpha': 0.5477353235787767, 'reg_lambda': 0.6076690983150881, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0016938676815392289, Mean Val RMSE: 0.03754635299510257, Composite Score: 0.06324698156361752, Params: {'learning_rate': 0.03183095195240611, 'max_depth': 9, 'gamma': 5.8925289760894616e-05, 'min_child_weight': 1.8171702861180106, 'colsample_bytree': 0.6986871331639178, 'max_leaves': 128, 'subsample': 0.8524827152457843, 'reg_alpha': 0.6430726507101487, 'reg_lambda': 0.7180933205336791, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.006495153675809278, Mean Val RMSE: 0.04271149383403132, Composite Score: 0.07192550131071071, Params: {'learning_rate': 0.032310314849768124, 'max_depth': 9, 'gamma': 0.0001526888751312992, 'min_child_weight': 2.37556210423595, 'colsample_bytree': 0.6921999576493179, 'max_leaves': 51, 'subsample': 0.8437080802143174, 'reg_alpha': 0.6603928360551106, 'reg_lambda': 0.7338468383999979, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.154480855005556, Mean Val RMSE: 0.16756462323590995, Composite Score: 0.2821233825076642, Params: {'learning_rate': 0.001012905833928842, 'max_depth': 8, 'gamma': 6.047255895334685e-05, 'min_child_weight': 1.9794405859530095, 'colsample_bytree': 0.6591603945458916, 'max_leaves': 136, 'subsample': 0.8137133568424997, 'reg_alpha': 0.5460106522067512, 'reg_lambda': 0.99819519794747, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0012801032150936338, Mean Val RMSE: 0.037567213741692154, Composite Score: 0.06329179382249206, Params: {'learning_rate': 0.04113573490139234, 'max_depth': 9, 'gamma': 5.8097382047388845e-05, 'min_child_weight': 1.745449484476078, 'colsample_bytree': 0.6958492880031355, 'max_leaves': 129, 'subsample': 0.8691415778305139, 'reg_alpha': 0.6354961180526575, 'reg_lambda': 0.8403512393788731, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0008044701645496529, Mean Val RMSE: 0.03983472568193655, Composite Score: 0.0671004147601889, Params: {'learning_rate': 0.1718092928230998, 'max_depth': 8, 'gamma': 0.00012773148783918342, 'min_child_weight': 2.836230139803379, 'colsample_bytree': 0.700196769034771, 'max_leaves': 134, 'subsample': 0.8665179157725925, 'reg_alpha': 0.5880369861690817, 'reg_lambda': 0.8502598714950969, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.001651848634572802, Mean Val RMSE: 0.03857416848145872, Composite Score: 0.06496178176778203, Params: {'learning_rate': 0.05649052770104368, 'max_depth': 7, 'gamma': 5.5197715320635834e-05, 'min_child_weight': 1.8311761662513864, 'colsample_bytree': 0.7124595433773592, 'max_leaves': 128, 'subsample': 0.8667580443064529, 'reg_alpha': 0.6961407195090746, 'reg_lambda': 0.7007062869787855, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.016846543523256995, Mean Val RMSE: 0.050393057509424036, Composite Score: 0.08488093246064099, Params: {'learning_rate': 0.030208992643478774, 'max_depth': 9, 'gamma': 0.00019758505524350954, 'min_child_weight': 3.428618792070558, 'colsample_bytree': 0.6866069572436277, 'max_leaves': 124, 'subsample': 0.9345295966107222, 'reg_alpha': 5.792258222429461, 'reg_lambda': 0.9111414619502403, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.001401097642136986, Mean Val RMSE: 0.03761603898703416, Composite Score: 0.06335971799089397, Params: {'learning_rate': 0.038173987591146576, 'max_depth': 9, 'gamma': 7.954932466714936e-05, 'min_child_weight': 1.640616686175611, 'colsample_bytree': 0.6738478942221201, 'max_leaves': 132, 'subsample': 0.7953354525431876, 'reg_alpha': 0.6229340555839787, 'reg_lambda': 0.7883241016008621, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0014559862989762316, Mean Val RMSE: 0.03757300780167398, Composite Score: 0.06326666533639061, Params: {'learning_rate': 0.03665747828812493, 'max_depth': 9, 'gamma': 6.901700642208971e-05, 'min_child_weight': 1.803895219474661, 'colsample_bytree': 0.6759892613614027, 'max_leaves': 131, 'subsample': 0.8363668931230314, 'reg_alpha': 0.6396516218669419, 'reg_lambda': 0.783310214338678, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.11458570347184278, Mean Val RMSE: 0.13169596220175203, Composite Score: 0.22174678688830207, Params: {'learning_rate': 0.0013668509568843293, 'max_depth': 9, 'gamma': 0.00010188844125802308, 'min_child_weight': 1.7539896513164877, 'colsample_bytree': 0.6977998818280954, 'max_leaves': 134, 'subsample': 0.8558191395247684, 'reg_alpha': 0.5749471234672205, 'reg_lambda': 0.736802999991849, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0016749189580096834, Mean Val RMSE: 0.03760021085643921, Composite Score: 0.06331630646519834, Params: {'learning_rate': 0.0349133877336785, 'max_depth': 8, 'gamma': 3.4052214465297496e-05, 'min_child_weight': 2.497193094092703, 'colsample_bytree': 0.6365137234272377, 'max_leaves': 129, 'subsample': 0.8380853191469854, 'reg_alpha': 0.5377914910323236, 'reg_lambda': 0.9670811247071953, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0030303106773005534, Mean Val RMSE: 0.03854097770021354, Composite Score: 0.06492963760097956, Params: {'learning_rate': 0.02263668025848869, 'max_depth': 9, 'gamma': 2.507833397986858e-05, 'min_child_weight': 2.2346760238512697, 'colsample_bytree': 0.6558974181071479, 'max_leaves': 126, 'subsample': 0.9019204451543479, 'reg_alpha': 0.7161106492601279, 'reg_lambda': 0.8246507382297948, 'device': 'cuda'}
INFO:root:Trial - Mean Train RMSE: 0.0011592937495005426, Mean Val RMSE: 0.03751788968917468, Composite Score: 0.06319756300935853, Params: {'learning_rate': 0.042203391415275196, 'max_depth': 9, 'gamma': 6.694645097301046e-05, 'min_child_weight': 1.3518647286022323, 'colsample_bytree': 0.7196934830991711, 'max_leaves': 137, 'subsample': 0.8808469772615216, 'reg_alpha': 0.6048581977118331, 'reg_lambda': 0.670531293036773, 'device': 'cuda'}
